"COLONY","YEAR","DATE","WEEK","CHICK_NO","NEST_NO","WEIGHT","BAGWEIGHT","ADJ_WT","WING","CRECHE","INDEX","SUBCOLONY","Cr.wing","NOTES","Col13","Col14","BAND","PROOFED","average","sample.no","feather","BANDNUMB"
"CROZ",2012,2013-01-22,4,18,NA,2425,200,2225,179,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-22,4,19,NA,2575,200,2375,173,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-22,4,20,NA,1625,200,1425,149,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-22,4,21,NA,2625,200,2425,177,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-22,4,22,NA,2400,200,2200,178,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-22,4,23,NA,2950,200,2750,174,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-22,4,24,NA,2050,200,1850,163,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-22,4,25,NA,1700,200,1500,157,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-22,4,26,NA,2375,200,2175,180,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-22,4,27,NA,2775,200,2575,161,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-22,4,28,NA,3150,200,2950,187,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-22,4,29,NA,3500,200,3300,188,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-22,4,30,NA,2425,200,2225,166,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,1,NA,3925,375,3550,198,"Y",NA,"M",NA,NA,NA,NA,72696,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,2,NA,3150,375,2775,193,"Y",NA,"M",NA,NA,NA,NA,72665,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,3,NA,4000,375,3625,176,"Y",NA,"M",NA,NA,NA,NA,72804,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,4,NA,3375,375,3000,185,"Y",NA,"M",NA,NA,NA,NA,72783,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,5,NA,2950,375,2575,192,"Y",NA,"M",NA,NA,NA,NA,72642,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,6,NA,2975,375,2600,182,"Y",NA,"M",NA,NA,NA,NA,72644,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,7,NA,3225,375,2850,185,"Y",NA,"M",NA,NA,NA,NA,72643,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,8,NA,4500,375,4125,181,"Y",NA,"M",NA,NA,NA,NA,72660,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,9,NA,4100,375,3725,180,"Y",NA,"M",NA,NA,NA,NA,72759,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,10,NA,2475,375,2100,175,"Y",NA,"M",NA,NA,NA,NA,72697,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,11,NA,4225,375,3850,189,"Y",NA,"M",NA,NA,NA,NA,72756,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,12,NA,2600,375,2225,171,"Y",NA,"M",NA,NA,NA,NA,72683,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,13,NA,2925,375,2550,180,"Y",NA,"M",NA,NA,NA,NA,72700,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,14,NA,4475,375,4100,161,"Y",NA,"M",NA,NA,NA,NA,72654,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,15,NA,2425,375,2050,166,"Y",NA,"M",NA,NA,NA,NA,72664,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,16,NA,3100,375,2725,183,"Y",NA,"M",NA,NA,NA,NA,72685,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,17,NA,2525,375,2150,177,"Y",NA,"M",NA,NA,NA,NA,72821,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,18,NA,3275,375,2900,190,"Y",NA,"M",NA,NA,NA,NA,72689,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,19,NA,3625,375,3250,185,"Y",NA,"M",NA,NA,NA,NA,72757,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,20,NA,3150,375,2775,178,"Y",NA,"M",NA,NA,NA,NA,72677,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,21,NA,2425,375,2050,170,"Y",NA,"M",NA,NA,NA,NA,72681,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,22,NA,2850,375,2475,183,"Y",NA,"M",NA,NA,NA,NA,72730,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,23,NA,3850,375,3475,185,"Y",NA,"M",NA,NA,NA,NA,72722,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,24,NA,4450,375,4075,182,"Y",NA,"M",NA,NA,NA,NA,72794,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,25,NA,4250,375,3875,189,"Y",NA,"M",NA,NA,NA,NA,72729,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,26,NA,4150,375,3775,185,"Y",NA,"M",NA,NA,NA,NA,72680,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,27,NA,4150,375,3775,182,"Y",NA,"M",NA,NA,NA,NA,72682,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,28,NA,3700,375,3325,168,"Y",NA,"M",NA,NA,NA,NA,72698,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,29,NA,3425,375,3050,160,"Y",NA,"M",NA,NA,NA,NA,72740,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,30,NA,3100,375,2725,186,"Y",NA,"M",NA,NA,NA,NA,72822,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,31,NA,3050,375,2675,184,"Y",NA,"M",NA,NA,NA,NA,72752,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,32,NA,3425,375,3050,191,"Y",NA,"M",NA,NA,NA,NA,72684,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,33,NA,3150,375,2775,179,"Y",NA,"M",NA,NA,NA,NA,72678,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,34,NA,3200,375,2825,181,"Y",NA,"M",NA,NA,NA,NA,72669,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,35,NA,4450,375,4075,181,"Y",NA,"M",NA,NA,NA,NA,72753,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,36,NA,4300,375,3925,180,"Y",NA,"M",NA,NA,NA,NA,72791,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,37,NA,3025,375,2650,185,"Y",NA,"M",NA,NA,NA,NA,72670,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,38,NA,3275,375,2900,179,"Y",NA,"M",NA,NA,NA,NA,72747,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,39,NA,3400,375,3025,189,"Y",NA,"M",NA,NA,NA,NA,72829,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,40,NA,3875,375,3500,189,"Y",NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,41,NA,3400,375,3025,178,"Y",NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,42,NA,2775,375,2400,174,"Y",NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,43,NA,3900,375,3525,181,"Y",NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,44,NA,3175,375,2800,170,"Y",NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,45,NA,2825,375,2450,180,"Y",NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,46,NA,3000,375,2625,169,"Y",NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,47,NA,3100,375,2725,167,"Y",NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,48,NA,3975,375,3600,170,"Y",NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,49,NA,3500,375,3125,189,"Y",NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2012,2013-01-31,5,50,NA,2875,375,2500,182,"Y",NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,1,1,600,200,400,61,NA,6.55737704918033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,2,1,350,200,150,43,NA,3.48837209302326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,3,2,875,0,875,74,NA,11.8243243243243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,4,3,355,200,155,37,NA,4.18918918918919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,5,4,1275,0,1275,103,NA,12.378640776699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,6,4,595,200,395,58,NA,6.81034482758621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,7,5,375,200,175,46,NA,3.80434782608696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,8,6,850,0,850,77,NA,11.038961038961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,9,6,480,200,280,50,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,10,7,550,0,550,66,NA,8.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,11,7,300,200,100,39,NA,2.56410256410256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,12,8,675,200,475,54,NA,8.7962962962963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,13,9,760,205,555,68,NA,8.16176470588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,14,10,690,205,485,63,NA,7.6984126984127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,15,10,430,205,225,46,NA,4.89130434782609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,16,NA,1375,0,1375,122,"y",11.2704918032787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,17,11,980,205,775,84,NA,9.22619047619048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,18,12,775,0,775,89,NA,8.70786516853933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,19,12,750,0,750,87,NA,8.62068965517241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,20,13,1000,0,1000,84,NA,11.9047619047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,21,14,1375,0,1375,91,NA,15.1098901098901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,22,14,775,205,570,63,NA,9.04761904761905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,23,NA,1125,0,1125,125,"y",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,24,15,775,0,775,96,NA,8.07291666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,25,15,875,0,875,100,NA,8.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,26,16,1025,0,1025,91,NA,11.2637362637363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,27,17,875,0,875,110,NA,7.95454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,28,18,1125,0,1125,115,NA,9.78260869565217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,29,18,775,0,775,78,NA,9.93589743589744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,30,NA,975,0,975,91,"y",10.7142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,31,19,550,0,550,67,NA,8.2089552238806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,32,19,525,200,325,54,NA,6.01851851851852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,33,20,625,0,625,70,NA,8.92857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,34,20,650,200,450,62,NA,7.25806451612903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,35,21,375,200,175,40,NA,4.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,36,22,950,0,950,89,NA,10.6741573033708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,37,23,775,0,775,65,NA,11.9230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,38,23,510,200,310,53,NA,5.84905660377358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,39,24,395,200,195,41,NA,4.75609756097561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,40,25,780,200,580,65,NA,8.92307692307692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,41,26,1200,0,1200,111,NA,10.8108108108108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,42,27,755,200,555,69,NA,8.04347826086956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,43,28,805,200,605,71,NA,8.52112676056338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,44,29,945,200,745,75,NA,9.93333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,45,29,790,200,590,71,NA,8.30985915492958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-01,1,46,30,720,200,520,62,NA,8.38709677419355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,1,1,825,200,625,71,NA,8.80281690140845,NA,NA,"there was also a dead chick in nest",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,2,NA,1425,200,1225,142,"y",8.62676056338028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,3,NA,2125,200,1925,130,"y",14.8076923076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,4,2,1525,200,1325,115,NA,11.5217391304348,NA,NA,"there was also a dead chick in nest",NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,5,3,1250,200,1050,100,NA,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,6,4,1025,200,825,86,NA,9.59302325581395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,7,5,780,200,580,79,NA,7.34177215189873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,8,5,1375,200,1175,91,NA,12.9120879120879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,9,NA,1975,200,1775,165,"y",10.7575757575758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,10,NA,1950,200,1750,165,"y",10.6060606060606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,11,NA,985,200,785,100,"y",7.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,12,NA,1400,200,1200,133,"y",9.02255639097744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,13,NA,1675,200,1475,114,"y",12.9385964912281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,14,6,455,200,255,45,NA,5.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,15,NA,2275,200,2075,164,"y",12.6524390243902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,16,NA,1050,200,850,91,"y",9.34065934065934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,17,NA,1925,200,1725,166,"y",10.3915662650602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,18,NA,2750,200,2550,175,"y",14.5714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,19,NA,1700,200,1500,123,"y",12.1951219512195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,20,7,975,200,775,75,NA,10.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,21,NA,875,200,675,101,"y",6.68316831683168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,22,NA,2025,200,1825,150,"y",12.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,23,NA,1650,200,1450,129,"y",11.2403100775194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,24,NA,1175,200,975,110,"y",8.86363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,25,NA,1850,200,1650,149,"y",11.0738255033557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,26,NA,1625,200,1425,110,"y",12.9545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,27,NA,1625,200,1425,108,"y",13.1944444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,28,NA,1700,200,1500,135,"y",11.1111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,29,NA,1675,200,1475,164,"y",8.99390243902439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,30,8,800,190,610,77,NA,7.92207792207792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,31,NA,1550,200,1350,98,"y",13.7755102040816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,32,NA,1875,200,1675,170,"y",9.85294117647059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,33,NA,1200,200,1000,97,"y",10.3092783505155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,34,NA,2400,200,2200,173,"y",12.7167630057803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,35,NA,1600,200,1400,126,"y",11.1111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,36,NA,2600,200,2400,170,"y",14.1176470588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,37,NA,1550,200,1350,127,"y",10.6299212598425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,38,9,1300,200,1100,87,NA,12.6436781609195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,39,10,1775,200,1575,113,NA,13.9380530973451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,40,NA,2775,200,2575,170,"y",15.1470588235294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,41,11,1125,200,925,101,NA,9.15841584158416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,42,NA,2700,200,2500,164,"y",15.2439024390244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,43,NA,1525,200,1325,104,"y",12.7403846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,44,NA,900,200,700,78,"y",8.97435897435897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,45,NA,2750,200,2550,178,"y",14.3258426966292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,46,NA,2000,200,1800,148,"y",12.1621621621622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,47,12,825,200,625,64,NA,9.765625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,48,NA,1025,200,825,99,"y",8.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,49,13,1600,200,1400,105,NA,13.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-08,2,50,NA,2225,200,2025,165,"y",12.2727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-15,3,1,NA,3250,275,2975,170,"y",17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-15,3,2,NA,1500,275,1225,162,"y",7.56172839506173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-15,3,3,NA,2475,200,2275,152,"y",14.9671052631579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-15,3,4,NA,2450,200,2250,152,"y",14.8026315789474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-15,3,5,NA,1200,200,1000,85,"y",11.7647058823529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-15,3,6,NA,1025,200,825,95,"y",8.68421052631579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-15,3,7,NA,1850,200,1650,143,"y",11.5384615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-15,3,8,NA,1300,200,1100,123,"y",8.94308943089431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-15,3,9,NA,2625,200,2425,185,"y",13.1081081081081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-15,3,10,NA,1800,200,1600,130,"y",12.3076923076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-15,3,11,NA,1775,200,1575,139,"y",11.3309352517986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-15,3,12,NA,1975,200,1775,138,"y",12.8623188405797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-15,3,13,NA,1050,200,850,90,"y",9.44444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-15,3,14,NA,3150,200,2950,179,"y",16.4804469273743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-15,3,15,NA,1925,200,1725,164,"y",10.5182926829268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-15,3,16,NA,2175,200,1975,161,"y",12.2670807453416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-15,3,17,NA,3175,200,2975,166,"y",17.921686746988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-15,3,18,NA,925,200,725,84,"y",8.63095238095238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-15,3,19,NA,1875,200,1675,142,"y",11.7957746478873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-15,3,20,NA,805,195,610,78,"y",7.82051282051282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-15,3,21,NA,2675,200,2475,168,"y",14.7321428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-15,3,22,NA,2000,200,1800,152,"y",11.8421052631579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-15,3,23,NA,1750,200,1550,122,"y",12.7049180327869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-15,3,24,NA,820,195,625,80,"y",7.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-15,3,25,NA,1650,200,1450,86,"y",16.8604651162791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",2013,2014-01-15,3,26,NA,1100,200,900,88,"y",10.2272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
